file,dc,section,temp,delay_ps
nor_ff.scs,0.96,ff,0.0,287.563
nor_ff.scs,0.96,ff,50.0,286.061
nor_ff.scs,0.96,ff,125.0,276.752
nor_ff.scs,0.97,ff,0.0,280.96
nor_ff.scs,0.97,ff,50.0,279.907
nor_ff.scs,0.97,ff,125.0,271.534
nor_ff.scs,0.98,ff,0.0,274.518
nor_ff.scs,0.98,ff,50.0,274.009
nor_ff.scs,0.98,ff,125.0,266.555
nor_ff.scs,0.99,ff,0.0,268.44899999999996
nor_ff.scs,0.99,ff,50.0,268.371
nor_ff.scs,0.99,ff,125.0,261.757
nor_ff.scs,1.0,ff,0.0,262.636
nor_ff.scs,1.0,ff,50.0,262.914
nor_ff.scs,1.0,ff,125.0,257.134
nor_ff.scs,1.01,ff,0.0,257.043
nor_ff.scs,1.01,ff,50.0,257.722
nor_ff.scs,1.01,ff,125.0,252.65
nor_ff.scs,1.02,ff,0.0,251.645
nor_ff.scs,1.02,ff,50.0,252.75300000000001
nor_ff.scs,1.02,ff,125.0,248.37499999999997
nor_ff.scs,1.03,ff,0.0,246.581
nor_ff.scs,1.03,ff,50.0,247.949
nor_ff.scs,1.03,ff,125.0,244.251
nor_ff.scs,1.04,ff,0.0,241.63799999999998
nor_ff.scs,1.04,ff,50.0,243.394
nor_ff.scs,1.04,ff,125.0,240.26000000000002
nor_ff.scs,1.05,ff,0.0,236.945
nor_ff.scs,1.05,ff,50.0,238.977
nor_ff.scs,1.05,ff,125.0,236.45499999999998
nor_ff.scs,1.06,ff,0.0,232.45000000000002
nor_ff.scs,1.06,ff,50.0,234.723
nor_ff.scs,1.06,ff,125.0,232.69799999999998
nor_ff.scs,1.07,ff,0.0,228.125
nor_ff.scs,1.07,ff,50.0,230.65
nor_ff.scs,1.07,ff,125.0,229.101
nor_ff.scs,1.08,ff,0.0,223.933
nor_ff.scs,1.08,ff,50.0,226.679
nor_ff.scs,1.08,ff,125.0,225.715
nor_ff.scs,1.09,ff,0.0,219.97299999999998
nor_ff.scs,1.09,ff,50.0,222.909
nor_ff.scs,1.09,ff,125.0,222.379
nor_ff.scs,1.1,ff,0.0,216.127
nor_ff.scs,1.1,ff,50.0,219.29
nor_ff.scs,1.1,ff,125.0,219.083
nor_ff.scs,1.11,ff,0.0,212.40699999999998
nor_ff.scs,1.11,ff,50.0,215.768
nor_ff.scs,1.11,ff,125.0,215.96
nor_ff.scs,1.12,ff,0.0,208.844
nor_ff.scs,1.12,ff,50.0,212.37699999999998
nor_ff.scs,1.12,ff,125.0,212.974
nor_ff.scs,1.13,ff,0.0,205.418
nor_ff.scs,1.13,ff,50.0,209.12
nor_ff.scs,1.13,ff,125.0,210.04999999999998
nor_ff.scs,1.14,ff,0.0,202.12800000000001
nor_ff.scs,1.14,ff,50.0,205.94299999999998
nor_ff.scs,1.14,ff,125.0,207.216
nor_ff.scs,1.15,ff,0.0,198.91899999999998
nor_ff.scs,1.15,ff,50.0,202.889
nor_ff.scs,1.15,ff,125.0,204.452
nor_ff.scs,1.16,ff,0.0,195.833
nor_ff.scs,1.16,ff,50.0,199.938
nor_ff.scs,1.16,ff,125.0,201.81
nor_ff.scs,1.17,ff,0.0,192.87
nor_ff.scs,1.17,ff,50.0,197.099
nor_ff.scs,1.17,ff,125.0,199.239
nor_ff.scs,1.18,ff,0.0,189.99099999999999
nor_ff.scs,1.18,ff,50.0,194.357
nor_ff.scs,1.18,ff,125.0,196.739
nor_ff.scs,1.19,ff,0.0,187.26600000000002
nor_ff.scs,1.19,ff,50.0,191.664
nor_ff.scs,1.19,ff,125.0,194.274
nor_ff.scs,1.2,ff,0.0,184.56900000000002
nor_ff.scs,1.2,ff,50.0,189.101
nor_ff.scs,1.2,ff,125.0,191.938
nor_ss.scs,1.2,ss,0.0,306.447
nor_ss.scs,1.2,ss,50.0,309.759
nor_ss.scs,1.2,ss,125.0,307.671
nor_ss.scs,1.21,ss,0.0,300.96999999999997
nor_ss.scs,1.21,ss,50.0,304.56
nor_ss.scs,1.21,ss,125.0,303.106
nor_ss.scs,1.22,ss,0.0,295.619
nor_ss.scs,1.22,ss,50.0,299.581
nor_ss.scs,1.22,ss,125.0,298.712
nor_ss.scs,1.23,ss,0.0,290.502
nor_ss.scs,1.23,ss,50.0,294.704
nor_ss.scs,1.23,ss,125.0,294.395
nor_ss.scs,1.24,ss,0.0,285.586
nor_ss.scs,1.24,ss,50.0,290.026
nor_ss.scs,1.24,ss,125.0,290.236
nor_ss.scs,1.25,ss,0.0,280.786
nor_ss.scs,1.25,ss,50.0,285.548
nor_ss.scs,1.25,ss,125.0,286.235
nor_ss.scs,1.26,ss,0.0,276.202
nor_ss.scs,1.26,ss,50.0,281.134
nor_ss.scs,1.26,ss,125.0,282.329
nor_ss.scs,1.27,ss,0.0,271.889
nor_ss.scs,1.27,ss,50.0,276.955
nor_ss.scs,1.27,ss,125.0,278.571
nor_ss.scs,1.28,ss,0.0,267.56800000000004
nor_ss.scs,1.28,ss,50.0,272.892
nor_ss.scs,1.28,ss,125.0,274.952
nor_ss.scs,1.29,ss,0.0,263.537
nor_ss.scs,1.29,ss,50.0,269.08299999999997
nor_ss.scs,1.29,ss,125.0,271.44599999999997
nor_ss.scs,1.3,ss,0.0,259.551
nor_ss.scs,1.3,ss,50.0,265.262
nor_ss.scs,1.3,ss,125.0,268.03200000000004
nor_ss.scs,1.31,ss,0.0,255.801
nor_ss.scs,1.31,ss,50.0,261.621
nor_ss.scs,1.31,ss,125.0,264.775
nor_ss.scs,1.32,ss,0.0,252.135
nor_ss.scs,1.32,ss,50.0,258.108
nor_ss.scs,1.32,ss,125.0,261.592
nor_ss.scs,1.33,ss,0.0,248.6
nor_ss.scs,1.33,ss,50.0,254.693
nor_ss.scs,1.33,ss,125.0,258.49899999999997
nor_ss.scs,1.34,ss,0.0,245.19200000000004
nor_ss.scs,1.34,ss,50.0,251.38500000000002
nor_ss.scs,1.34,ss,125.0,255.5
nor_ss.scs,1.35,ss,0.0,241.898
nor_ss.scs,1.35,ss,50.0,248.173
nor_ss.scs,1.35,ss,125.0,252.591
nor_ss.scs,1.36,ss,0.0,238.674
nor_ss.scs,1.36,ss,50.0,245.07899999999998
nor_ss.scs,1.36,ss,125.0,249.755
nor_ss.scs,1.37,ss,0.0,235.597
nor_ss.scs,1.37,ss,50.0,242.098
nor_ss.scs,1.37,ss,125.0,247.01800000000003
nor_ss.scs,1.38,ss,0.0,232.624
nor_ss.scs,1.38,ss,50.0,239.193
nor_ss.scs,1.38,ss,125.0,244.394
nor_ss.scs,1.39,ss,0.0,229.724
nor_ss.scs,1.39,ss,50.0,236.408
nor_ss.scs,1.39,ss,125.0,241.81100000000004
nor_ss.scs,1.4,ss,0.0,226.892
nor_ss.scs,1.4,ss,50.0,233.708
nor_ss.scs,1.4,ss,125.0,239.29999999999998
nor_ss.scs,1.41,ss,0.0,224.142
nor_ss.scs,1.41,ss,50.0,231.07000000000002
nor_ss.scs,1.41,ss,125.0,236.86300000000003
nor_ss.scs,1.42,ss,0.0,221.528
nor_ss.scs,1.42,ss,50.0,228.476
nor_ss.scs,1.42,ss,125.0,234.49499999999998
nor_ss.scs,1.43,ss,0.0,218.976
nor_ss.scs,1.43,ss,50.0,226.02300000000002
nor_ss.scs,1.43,ss,125.0,232.197
nor_ss.scs,1.44,ss,0.0,216.525
nor_ss.scs,1.44,ss,50.0,223.577
nor_ss.scs,1.44,ss,125.0,229.967
nor_tt.scs,1.08,tt,0.0,290.71799999999996
nor_tt.scs,1.08,tt,50.0,291.767
nor_tt.scs,1.08,tt,125.0,286.288
nor_tt.scs,1.09,tt,0.0,284.724
nor_tt.scs,1.09,tt,50.0,286.138
nor_tt.scs,1.09,tt,125.0,281.46599999999995
nor_tt.scs,1.1,tt,0.0,279.002
nor_tt.scs,1.1,tt,50.0,280.988
nor_tt.scs,1.1,tt,125.0,276.757
nor_tt.scs,1.11,tt,0.0,273.346
nor_tt.scs,1.11,tt,50.0,275.535
nor_tt.scs,1.11,tt,125.0,272.216
nor_tt.scs,1.12,tt,0.0,268.126
nor_tt.scs,1.12,tt,50.0,270.521
nor_tt.scs,1.12,tt,125.0,267.843
nor_tt.scs,1.13,tt,0.0,263.0
nor_tt.scs,1.13,tt,50.0,265.68800000000005
nor_tt.scs,1.13,tt,125.0,263.63399999999996
nor_tt.scs,1.14,tt,0.0,258.085
nor_tt.scs,1.14,tt,50.0,261.074
nor_tt.scs,1.14,tt,125.0,259.566
nor_tt.scs,1.15,tt,0.0,253.38100000000003
nor_tt.scs,1.15,tt,50.0,256.639
nor_tt.scs,1.15,tt,125.0,255.65499999999997
nor_tt.scs,1.16,tt,0.0,248.87499999999997
nor_tt.scs,1.16,tt,50.0,252.33100000000002
nor_tt.scs,1.16,tt,125.0,251.84300000000002
nor_tt.scs,1.17,tt,0.0,244.47599999999997
nor_tt.scs,1.17,tt,50.0,248.18
nor_tt.scs,1.17,tt,125.0,248.175
nor_tt.scs,1.18,tt,0.0,240.35
nor_tt.scs,1.18,tt,50.0,244.272
nor_tt.scs,1.18,tt,125.0,244.61599999999999
nor_tt.scs,1.19,tt,0.0,236.306
nor_tt.scs,1.19,tt,50.0,240.432
nor_tt.scs,1.19,tt,125.0,241.19000000000003
nor_tt.scs,1.2,tt,0.0,232.439
nor_tt.scs,1.2,tt,50.0,236.69
nor_tt.scs,1.2,tt,125.0,237.87599999999998
nor_tt.scs,1.21,tt,0.0,228.69899999999998
nor_tt.scs,1.21,tt,50.0,233.152
nor_tt.scs,1.21,tt,125.0,234.727
nor_tt.scs,1.22,tt,0.0,225.09
nor_tt.scs,1.22,tt,50.0,229.692
nor_tt.scs,1.22,tt,125.0,231.589
nor_tt.scs,1.23,tt,0.0,221.644
nor_tt.scs,1.23,tt,50.0,226.335
nor_tt.scs,1.23,tt,125.0,228.588
nor_tt.scs,1.24,tt,0.0,218.263
nor_tt.scs,1.24,tt,50.0,223.127
nor_tt.scs,1.24,tt,125.0,225.66799999999998
nor_tt.scs,1.25,tt,0.0,215.038
nor_tt.scs,1.25,tt,50.0,219.988
nor_tt.scs,1.25,tt,125.0,222.835
nor_tt.scs,1.26,tt,0.0,211.929
